Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Level Error,Creation Mode,Status,Valid
"DisaggregatedData","","03c_uniqueness_sediment","Record uniqueness test - Sediment","Tests the uniqueness of the Sediment records. The following combination of values must be unique with no duplicate records existing: monitoringSiteIdentifier, monitoringSiteIdentifierScheme, observedPropertyDeterminandCode, procedureAnalysedMatrix, sampleIdentifier, phenomenonTimeSamplingDate, parameterSedimentDepthSampled.","The Sediment record is not unique.","WITH 
a AS (
  SELECT *
    ,ROW_NUMBER() OVER ( 
      PARTITION BY ""monitoringsiteidentifier"", ""monitoringsiteidentifierscheme"", ""parameterwaterbodycategory"", ""observedpropertydeterminandcode"", ""procedureanalysedmatrix"", ""phenomenontimesamplingdate"", ""sampleidentifier"", COALESCE(""parametersedimentdepthsampled"",'')
      ORDER BY ""monitoringsiteidentifier"", ""monitoringsiteidentifierscheme"", ""parameterwaterbodycategory"", ""observedpropertydeterminandcode"", ""procedureanalysedmatrix"", ""phenomenontimesamplingdate"", ""sampleidentifier"", COALESCE(""parametersedimentdepthsampled"",'')
    ) AS r
  FROM dataset_74231.""disaggregateddata""
  WHERE LEFT(""procedureanalysedmatrix"",1) = 'S'
)

, b AS (
  SELECT ""monitoringsiteidentifier"", ""monitoringsiteidentifierscheme"", ""parameterwaterbodycategory"", ""observedpropertydeterminandcode"", ""procedureanalysedmatrix"", ""phenomenontimesamplingdate"", ""sampleidentifier"", ""parametersedimentdepthsampled""
  FROM a 
  WHERE r <> 1
)

SELECT d.*
FROM dataset_74231.""disaggregateddata"" as d
INNER JOIN b
  ON d.""monitoringsiteidentifier"" = b.""monitoringsiteidentifier""
  AND d.""monitoringsiteidentifierscheme"" = b.""monitoringsiteidentifierscheme""
  AND d.""parameterwaterbodycategory"" = b.""parameterwaterbodycategory""
  AND d.""observedpropertydeterminandcode"" = b.""observedpropertydeterminandcode""
  AND d.""procedureanalysedmatrix"" = b.""procedureanalysedmatrix""
  AND d.""phenomenontimesamplingdate"" = b.""phenomenontimesamplingdate""
  AND d.""sampleidentifier""  = b.""sampleidentifier""
  AND COALESCE(d.""parametersedimentdepthsampled"",'') = COALESCE(b.""parametersedimentdepthsampled"",'')","RECORD","BLOCKER","false","true","true"
"DisaggregatedData","","04c_spatialIdentifier_reference","Monitoring site identifier test - reference","Tests that the reported monitoringSiteIdentifier and monitoringSiteIdentifierScheme combination is present in the reference dataset. Only the valid, retired and deprecated identifiers are accepted. Superseded or non-existing are not.","The reported monitoring site identifier is not present in the reference dataset.","SELECT rep.record_id 
FROM dataset_74231.""disaggregateddata"" as rep 
LEFT JOIN ( 
  SELECT * 
  FROM dataset_74232.""spatialidentifier""
  WHERE ""statuscode"" IN ('valid','stable','experimental','retired','deprecated') 
) as refer 
  ON rep.""monitoringsiteidentifier"" = refer.""spatialidentifier"" 
  AND rep.""monitoringsiteidentifierscheme"" = refer.""spatialidentifierscheme"" 
WHERE refer.""spatialidentifier"" IS NULL or refer.""spatialidentifier"" = ''","RECORD","BLOCKER","false","true","true"
"DisaggregatedData","","04d_spatialIdentifier_deprecated","Monitoring site identifier test - retired and deprecated identifiers","Detects records with retired or deprecated monitoring site identifiers.","The reported monitoring site identifier is retired or deprecated in the spatial reference dataset.","SELECT rep.record_id 
FROM dataset_74231.""disaggregateddata"" as rep 
INNER JOIN ( 
  SELECT * 
  FROM dataset_74232.""spatialidentifier""
  WHERE ""statuscode"" IN ('retired','deprecated') 
) as refer 
  ON rep.""monitoringsiteidentifier"" = refer.""spatialidentifier"" 
  AND rep.""monitoringsiteidentifierscheme"" = refer.""spatialidentifierscheme"" ","RECORD","INFO","false","true","true"
"DisaggregatedData","","04e_spatialIdentifier_waterBodyCategory","Monitoring site identifier test - water body category","Tests that the reported parameterWaterBodyCategory matches the category (specialisedZoneType) of the water body, to which the respective monitoring site is officially assigned, as reported in the WFD or WISE-5 reporting.","The parameterWaterBodyCategory do not match the officially reported water body data","SELECT rep.record_id 
FROM dataset_74231.""disaggregateddata"" as rep 
INNER JOIN ( 
  SELECT * 
  FROM dataset_74232.""spatialidentifier""
  WHERE ""statuscode"" IN ('valid','stable','experimental','retired','deprecated') 
) as refer 
  ON rep.""monitoringsiteidentifier"" = refer.""spatialidentifier"" 
  AND rep.""monitoringsiteidentifierscheme"" = refer.""spatialidentifierscheme"" 
WHERE ""resultobservationstatus"" NOT IN ('Z')
  AND rep.""parameterwaterbodycategory"" <> refer.""parameterwaterbodycategory""","RECORD","ERROR","false","true","true"
"DisaggregatedData","","07c_constraints_biotaResultValues","Value constraints test - biota specific result values","Tests that Biota specific result values match the constraints specified in dataset definitions: result value >= 0 and <= 100","Some of the biota specific result values fail the rule: >= 0 and <= 100","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND (
    (""resultmoisture"" <>'' and (CAST(""resultmoisture"" AS NUMERIC(32,16))< 0
    OR CAST(""resultmoisture"" AS NUMERIC(32,16)) > 100))
    OR (""resultfat""<>'' and (CAST(""resultfat"" AS NUMERIC(32,16)) < 0
    OR CAST(""resultfat"" AS NUMERIC(32,16)) > 100))
    OR (""resultextractablelipid""<>'' and (CAST(""resultextractablelipid"" AS NUMERIC(32,16)) < 0
    OR CAST(""resultextractablelipid"" AS NUMERIC(32,16)) > 100))
    OR (""resultlipid""<>'' and (CAST(""resultlipid"" AS NUMERIC(32,16)) < 0
    OR CAST(""resultlipid"" AS NUMERIC(32,16)) >= 100))
  )","RECORD","BLOCKER","false","true","true"
"AggregatedData","","01c_mandatory_belowLOQ_missing","Mandatory BelowLOQ flag test - missing unjustified","Tests that all BelowLOQ flags are reported, if their absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","Some of the BelowLOQ flags are missing without a proper justification in the resultObservationStatus field.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE (
    ""resultqualityminimumbelowloq"" IS NULL
    OR  ""resultqualitymeanbelowloq"" IS NULL
    OR  ""resultqualitymaximumbelowloq"" IS NULL
    OR  ""resultqualitymedianbelowloq"" IS NULL
    OR ""resultqualityminimumbelowloq""  =  ''
    OR  ""resultqualitymeanbelowloq""  = ''
    OR  ""resultqualitymaximumbelowloq""  = ''
    OR  ""resultqualitymedianbelowloq"" = ''
  )
  AND (
   ""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR ""resultobservationstatus"" IS NULL
    OR ""resultobservationstatus"" =''
  )","RECORD","BLOCKER","false","true","true"
"AggregatedData","","01d_mandatory_resultStatistics_missing","Mandatory result Statistics values test - missing unjustified","Tests that all result Statistics values are reported, if their absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z') or if the corresponding BelowLOQ flag = True.","The resultObservedValue is missing without a proper justification.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE 
  (
    ( (""resultminimumvalue"" IS NULL or ""resultminimumvalue"" = '') AND ( ""resultqualityminimumbelowloq"" = '0' OR ""resultqualityminimumbelowloq"" IS NULL or ""resultqualityminimumbelowloq"" ='' ))
	OR ( (""resultmeanvalue"" IS NULL or ""resultmeanvalue"" = '') AND ( ""resultqualitymeanbelowloq"" = '0' OR ""resultqualitymeanbelowloq"" IS NULL OR ""resultqualitymeanbelowloq"" = ''))
	OR ( (""resultmaximumvalue"" IS NULL or  ""resultmaximumvalue"" = '') AND ( ""resultqualitymaximumbelowloq"" = '0' OR ""resultqualitymaximumbelowloq"" IS NULL OR ""resultqualitymaximumbelowloq"" = ''))
	OR ( (""resultmedianvalue"" IS NULL or ""resultmedianvalue"" = '') AND ( ""resultqualitymedianbelowloq"" = '0' OR ""resultqualitymedianbelowloq"" IS NULL OR ""resultqualitymedianbelowloq"" = ''))
  ) AND (
    ""resultobservationstatus"" NOT IN ('L','M','N','O','Z') OR ""resultobservationstatus"" IS NULL OR ""resultobservationstatus"" = ''
  )","RECORD","BLOCKER","false","true","true"
"AggregatedData","","01g_mandatory_results_missing_justified","Mandatory value tests - missing result values justified","Detects records with missing mandatory result values which are justified by the appropriate flag in the resultObservationStatus field.","Justification has been provided for some missing values.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE 
  (
    ( (""resultminimumvalue"" IS NULL or ""resultminimumvalue"" = '') AND ( ""resultqualityminimumbelowloq"" = '0' OR ""resultqualityminimumbelowloq"" IS NULL OR ""resultqualityminimumbelowloq"" =''))
	OR ( (""resultmeanvalue"" IS NULL or ""resultmeanvalue""  ='') AND ( ""resultqualitymeanbelowloq"" =  '0' OR ""resultqualitymeanbelowloq"" IS NULL OR ""resultqualitymeanbelowloq"" =''))
	OR ( (""resultmaximumvalue"" IS NULL or ""resultmaximumvalue"" = '') AND ( ""resultqualitymaximumbelowloq"" =  '0' OR ""resultqualitymaximumbelowloq"" IS NULL OR ""resultqualitymaximumbelowloq"" =''))
	OR ( (""resultmedianvalue"" IS NULL or  ""resultmedianvalue"" = '') AND ( ""resultqualitymedianbelowloq"" =  '0' OR ""resultqualitymedianbelowloq"" IS NULL OR ""resultqualitymedianbelowloq""=''))
  ) 
AND ""resultobservationstatus"" IN ('L','M','N','O','Z') ","RECORD","INFO","false","true","true"
"AggregatedData","","02b2_conflict_justified_missing_resultStatistics_reported","Conflicting values test - missing values justified - result Statistics values reported","Test that all the result Statistics fields are empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","Some of the result Statistics values are reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE (
    ""resultminimumvalue"" IS NULL
    OR ""resultmeanvalue"" IS NULL
    OR ""resultmaximumvalue"" IS NULL
    OR ""resultmedianvalue"" IS NULL
    OR ""resultminimumvalue"" =''
    OR ""resultmeanvalue""  =''
    OR ""resultmaximumvalue""  =''
    OR ""resultmedianvalue""  =''
  )
  AND ""resultobservationstatus"" IN ('L','M','N','O','Z')","RECORD","WARNING","false","true","true"
"AggregatedData","","02c_conflict_belowLOQ_LOQinapplicable","Conflicting values test - BelowLOQ - inapplicable LOQ","Tests that all the BelowLOQ flags are False for determinands where LOQ is inapplicable.","Some of the BelowLOQ flags are True for a determinand where it is inapplicable.","SELECT D.record_id
FROM dataset_74231.""aggregateddata"" as D
INNER JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedData'
    AND ""loqmandatory"" = -1
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE ( 
    D.""resultqualityminimumbelowloq"" <> '0'
    OR D.""resultqualitymeanbelowloq"" <> '0'
    OR D.""resultqualitymaximumbelowloq"" <> '0'
    OR D.""resultqualitymedianbelowloq"" <> '0'
  )
  AND (
    D.""resultobservationstatus"" NOT IN ('Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus""=''
  )","RECORD","BLOCKER","false","true","true"
"AggregatedData","","04c_spatialIdentifier_reference","Monitoring site identifier test - reference","Tests that the reported monitoringSiteIdentifier and monitoringSiteIdentifierScheme combination is present in the reference dataset. Only the valid, retired and deprecated identifiers are accepted. Superseded or non-existing are not.","The reported monitoring site identifier is not present in the reference dataset.","SELECT rep.record_id 
FROM dataset_74231.""aggregateddata"" as rep 
LEFT JOIN ( 
  SELECT * 
  FROM dataset_74232.""spatialidentifier""
  WHERE ""statuscode"" IN ('valid','stable','experimental','retired','deprecated') 
) as refer 
  ON rep.""monitoringsiteidentifier"" = refer.""spatialidentifier"" 
  AND rep.""monitoringsiteidentifierscheme"" = refer.""spatialidentifierscheme"" 
WHERE refer.""spatialidentifier"" IS NULL or refer.""spatialidentifier""=''","RECORD","BLOCKER","false","true","true"
"AggregatedData","","04d_spatialIdentifier_deprecated","Monitoring site identifier test - retired and deprecated identifiers","Detects records with retired or deprecated monitoring site identifiers.","The reported monitoring site identifier is retired or deprecated in the spatial reference dataset.","SELECT rep.record_id 
FROM dataset_74231.""aggregateddata"" as rep 
INNER JOIN ( 
  SELECT * 
  FROM dataset_74232.""spatialidentifier""
  WHERE ""statuscode"" IN ('retired','deprecated') 
) as refer 
  ON rep.""monitoringsiteidentifier"" = refer.""spatialidentifier"" 
  AND rep.""monitoringsiteidentifierscheme"" = refer.""spatialidentifierscheme""","RECORD","INFO","false","true","true"
"AggregatedData","","04e_spatialIdentifier_waterBodyCategory","Monitoring site identifier test - water body category","Tests that the reported parameterWaterBodyCategory matches the category (specialisedZoneType) of the water body, to which the respective monitoring site is officially assigned, as reported in the WFD or WISE-5 reporting.","The parameterWaterBodyCategory do not match the officially reported water body data","SELECT rep.record_id 
FROM dataset_74231.""aggregateddata"" as rep 
INNER JOIN ( 
  SELECT * 
  FROM dataset_74232.""spatialidentifier""
  WHERE ""statuscode"" IN ('valid','stable','experimental','retired','deprecated') 
) as refer 
  ON rep.""monitoringsiteidentifier"" = refer.""spatialidentifier"" 
  AND rep.""monitoringsiteidentifierscheme"" = refer.""spatialidentifierscheme"" 
WHERE ""resultobservationstatus"" NOT IN ('Z')
  AND rep.""parameterwaterbodycategory"" <> refer.""parameterwaterbodycategory""","RECORD","ERROR","false","true","true"
"AggregatedData","","10a02_logic_result_rule2","Logical coherence test - result values - rule 2","Tests logical coherence rule: resultMaximumValue >= resultMeanValue","The record fails this logical coherence rule: resultMaximumValue >= resultMeanValue","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""resultmeanvalue"")
AND CAST(""resultmaximumvalue"" AS NUMERIC(32,16)) < CAST(""resultmeanvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10a03_logic_result_rule3","Logical coherence test - result values - rule 3","Tests logical coherence rule: resultMedianValue >= resultMinimumValue","The record fails this logical coherence rule: resultMedianValue >= resultMinimumValue","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultmedianvalue"")
AND ISNUMERIC(""resultminimumvalue"")
  AND CAST(""resultmedianvalue"" AS NUMERIC(32,16)) < CAST(""resultminimumvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10a04_logic_result_rule4","Logical coherence test - result values - rule 4","Tests logical coherence rule: resultMaximumValue >= resultMedianValue","The record fails this logical coherence rule: resultMaximumValue >= resultMedianValue","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""resultmedianvalue"")
  AND CAST(""resultmaximumvalue"" AS NUMERIC(32,16)) < CAST(""resultmedianvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10a05_logic_result_rule5","Logical coherence test - result values - rule 5","Tests logical coherence rule: resultMaximumValue >= resultMinimumValue","The record fails this logical coherence rule: resultMaximumValue >= resultMinimumValue","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""resultminimumvalue"")
  AND CAST(""resultmaximumvalue"" AS NUMERIC(32,16)) < CAST(""resultminimumvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10a06_logic_result_rule6","Logical coherence test - result values - rule 6","Tests logical coherence rule: resultStandardDeviationValue <= (resultMaximumValue - resultMinimumValue)","The record fails this logical coherence rule: resultStandardDeviationValue <= (resultMaximumValue - resultMinimumValue)","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
AND ISNUMERIC(""resultstandarddeviationvalue"")
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""resultminimumvalue"")
  AND CAST(""resultstandarddeviationvalue"" AS NUMERIC(32,16)) > (CAST(""resultmaximumvalue"" AS NUMERIC(32,16))  - CAST(""resultminimumvalue"" AS NUMERIC(32,16)))","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10a07_logic_result_rule7","Logical coherence test - result values - rule 7","Tests logical coherence rule: IF resultMinimumValue < resultMaximumValue THEN resultStandardDeviationValue > 0","The record fails this logical coherence rule: IF resultMinimumValue < resultMaximumValue THEN resultStandardDeviationValue > 0","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
AND ISNUMERIC(""resultminimumvalue"")
AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""resultstandarddeviationvalue"")
AND CAST(""resultminimumvalue"" AS NUMERIC(32,16)) < CAST(""resultmaximumvalue"" AS NUMERIC(32,16))
 AND CAST(""resultstandarddeviationvalue"" AS NUMERIC(32,16)) = 0","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10a08_logic_result_rule8","Logical coherence test - result values - rule 8","Tests logical coherence rule: IF resultNumberOfSamples = 1 THEN resultMinimumValue = resultMeanValue = resultMaximumValue = resultMedianValue","The record fails this logical coherence rule: IF resultNumberOfSamples = 1 THEN resultMinimumValue = resultMeanValue = resultMaximumValue = resultMedianValue","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ISNUMERIC(""resultnumberofsamples"") AND ""resultnumberofsamples"" = 1 
  AND (
    ( ISNUMERIC(""resultminimumvalue"") AND ISNUMERIC(""resultmeanvalue"") AND ""resultminimumvalue"" <> ""resultmeanvalue"" )
    OR ( ISNUMERIC(""resultmeanvalue"") AND ISNUMERIC(""resultmaximumvalue"") AND ""resultmeanvalue"" <> ""resultmaximumvalue"" )
    OR (ISNUMERIC(""resultmaximumvalue"") AND ISNUMERIC(""resultmedianvalue"") AND ""resultmaximumvalue"" <> ""resultmedianvalue"")
  )","RECORD","BLOCKER","false","true","true"
"AggregatedData","","10a09_logic_result_rule9","Logical coherence test - result values - rule 9","Tests logical coherence rule: IF resultNumberOfSamples = 1 THEN resultStandardDeviationValue = 0","The record fails this logical coherence rule: IF resultNumberOfSamples = 1 THEN resultStandardDeviationValue = 0","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
  AND ISNUMERIC(""resultnumberofsamples"") AND CAST(""resultnumberofsamples"" AS NUMERIC(32,16)) = 1
  AND ISNUMERIC(""resultStandardDeviationValue"") 
  AND CAST(""resultStandardDeviationValue"" AS NUMERIC(32,16)) <> 0","RECORD","BLOCKER","false","true","true"
